"","subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"10768","subj027",8,18,"word_reading_cong","red","red",775,"211.18.97.87",-10.7215461088344,126.420321213081,"Chrome","Windows","806x468","Desktop","Agent3569",3435,0,0
"10769","subj027",8,19,"word_reading_cong","yellow","yellow",690,"213.35.104.94",7.87166059948504,157.008862048388,"Chrome","Windows","268x205","Desktop","Agent8874",586,0,0
"10770","subj027",8,20,"word_reading_incong","yellow","yellow",532,"214.84.248.62",53.017815342173,10.3572800382972,"Chrome","Windows","74x304","Desktop","Agent3169",4693,0,0
"10771","subj027",8,21,"word_reading_incong","green","green",864,"208.218.74.38",72.7765298774466,178.765776157379,"Chrome","Windows","537x531","Desktop","Agent9328",1021,0,0
"10772","subj027",8,22,"ink_naming_incong","green","green",1088,"197.15.212.245",-75.7768797269091,140.423512877896,"Chrome","Windows","32x386","Desktop","Agent9431",3852,0,0
"10773","subj027",8,23,"ink_naming_incong","green","green",1180,"222.122.252.168",-64.1469044191763,23.4758426249027,"Chrome","Windows","529x296","Desktop","Agent9898",5219,0,0
"10774","subj027",8,24,"word_reading_cong","yellow","yellow",776,"193.142.119.17",-26.0099548939615,-86.7115862667561,"Chrome","Windows","154x214","Desktop","Agent4480",7191,0,0
"10775","subj027",8,25,"word_reading_cong","red","red",736,"216.106.35.243",67.5172917824239,-48.4502793475986,"Chrome","Windows","324x3","Desktop","Agent4311",2435,0,0
"10776","subj027",8,26,"word_reading_incong","yellow","yellow",791,"197.101.102.119",-36.1118331877515,31.7704616021365,"Chrome","Windows","826x624","Desktop","Agent5189",3594,0,0
"10777","subj027",8,27,"ink_naming_incong","green","green",1105,"207.113.172.250",56.7126475274563,86.8420812673867,"Chrome","Windows","507x187","Desktop","Agent1138",9590,0,0
"10778","subj027",8,28,"word_reading_incong","blue","blue",606,"212.89.252.107",-16.2768293358386,154.282383425161,"Chrome","Windows","846x724","Desktop","Agent2422",9920,0,0
"10779","subj027",8,29,"ink_naming_incong","red","red",1260,"208.148.120.124",-11.856779884547,77.5881257280707,"Chrome","Windows","353x28","Desktop","Agent2943",276,0,0
"10780","subj027",8,30,"word_reading_cong","green","green",796,"200.214.108.86",37.1733712591231,151.648031640798,"Chrome","Windows","718x406","Desktop","Agent4519",7685,0,0
"10781","subj027",8,31,"word_reading_cong","yellow","yellow",815,"210.149.61.157",-79.4443988939747,117.632509544492,"Chrome","Windows","615x664","Desktop","Agent5639",697,0,0
"10782","subj027",8,32,"ink_naming_cong","red","red",1161,"223.164.158.253",-21.7292870208621,87.9770024400204,"Chrome","Windows","825x564","Desktop","Agent9522",9206,0,0
"10783","subj027",8,33,"word_reading_incong","blue","blue",890,"221.177.188.84",39.1534753516316,171.760514751077,"Chrome","Windows","744x290","Desktop","Agent4641",5712,0,0
"10784","subj027",8,34,"ink_naming_incong","blue","blue",356,"193.197.160.128",-0.273359720595181,18.5716400295496,"Chrome","Windows","698x44","Desktop","Agent7692",9881,0,0
"10785","subj027",8,35,"word_reading_cong","yellow","yellow",723,"193.93.254.6",-21.2713492428884,0.922595411539078,"Chrome","Windows","809x765","Desktop","Agent4610",5150,0,0
"10786","subj027",8,36,"word_reading_incong","red","red",687,"218.90.48.193",-34.4128314312547,75.6531793065369,"Chrome","Windows","854x375","Desktop","Agent9382",638,0,0
"10787","subj027",8,37,"ink_naming_incong","blue",NA,NA,"203.216.93.87",47.7693965658545,44.4756863079965,"Chrome","Windows","555x163","Desktop","Agent4149",2129,0,0
"10788","subj027",8,38,"ink_naming_cong","blue","blue",725,"196.253.90.41",68.5057693719864,-78.875841954723,"Chrome","Windows","980x188","Desktop","Agent1044",4668,0,0
"10789","subj027",8,39,"ink_naming_incong","red","red",1130,"195.128.177.138",52.6544810459018,-142.578176977113,"Chrome","Windows","15x736","Desktop","Agent6390",3434,0,0
"10790","subj027",8,40,"word_reading_cong","yellow","yellow",612,"221.162.162.212",11.4048713352531,55.1282746251673,"Chrome","Windows","246x157","Desktop","Agent6792",8904,0,0
"10791","subj027",8,41,"ink_naming_cong","yellow","red",1003,"196.133.74.6",1.48785415571183,-2.54190593026578,"Chrome","Windows","285x572","Desktop","Agent7118",6152,0,0
"10792","subj027",8,42,"ink_naming_incong","blue",NA,NA,"213.81.32.225",-29.7667511785403,-50.0990552734584,"Chrome","Windows","364x745","Desktop","Agent2538",5094,0,0
"10793","subj027",8,43,"word_reading_cong","blue",NA,NA,"222.194.29.204",5.27822805102915,-2.78379634022713,"Chrome","Windows","310x272","Desktop","Agent9101",3007,0,0
"10794","subj027",8,44,"ink_naming_cong","blue","blue",1011,"200.95.222.186",83.7079673074186,116.969261951745,"Chrome","Windows","517x357","Desktop","Agent7734",8183,0,0
"10795","subj027",8,45,"ink_naming_incong","red","red",1176,"206.76.254.39",10.3445899207145,5.82104600965977,"Chrome","Windows","596x414","Desktop","Agent8973",2460,0,0
"10796","subj027",8,46,"word_reading_incong","yellow","yellow",747,"205.175.115.209",56.0234054736793,-147.745949607342,"Chrome","Windows","644x103","Desktop","Agent9794",7571,0,0
"10797","subj027",8,47,"word_reading_cong","blue","blue",580,"208.97.112.199",-19.2718226043507,-73.6865308508277,"Chrome","Windows","423x472","Desktop","Agent3804",4716,0,0
"10798","subj027",8,48,"ink_naming_incong","red","red",1137,"197.187.153.34",-48.9175479859114,-9.74776287563145,"Chrome","Windows","452x139","Desktop","Agent6033",4371,0,0
"10799","subj027",8,49,"ink_naming_cong","green","green",1078,"200.71.199.89",1.62579199299216,118.233934985474,"Chrome","Windows","578x543","Desktop","Agent5996",3005,0,0
"10800","subj027",8,50,"ink_naming_cong","yellow","yellow",974,"219.200.83.2",12.6050943648443,-110.186364138499,"Chrome","Windows","879x703","Desktop","Agent5865",8707,0,0
"10801","subj028",1,1,"ink_naming_cong","yellow","yellow",975,"208.238.149.14",75.7847759826109,175.558452643454,"Chrome","Windows","692x320","Desktop","Agent7717",5817,0,0
"10802","subj028",1,2,"ink_naming_cong","red","red",978,"195.5.196.197",26.4942855667323,97.702853847295,"Chrome","Windows","534x616","Desktop","Agent8336",3367,0,0
"10803","subj028",1,3,"ink_naming_incong","blue","blue",1048,"196.35.185.34",-13.2175948144868,176.795942327008,"Chrome","Windows","706x550","Desktop","Agent2881",2230,0,0
"10804","subj028",1,4,"ink_naming_cong","yellow","yellow",1119,"213.41.113.214",-58.399068089202,99.3601104989648,"Chrome","Windows","71x216","Desktop","Agent3292",4534,0,0
"10805","subj028",1,5,"word_reading_incong","red","red",851,"198.103.44.126",48.7698874762282,-165.249440465122,"Chrome","Windows","172x274","Desktop","Agent8291",3158,0,0
"10806","subj028",1,6,"word_reading_incong","blue","blue",855,"206.59.168.31",-69.3409360432997,-36.2681900057942,"Chrome","Windows","27x150","Desktop","Agent1256",9951,0,0
"10807","subj028",1,7,"ink_naming_cong","yellow","yellow",972,"209.176.250.164",15.3360954439268,-107.762903803959,"Chrome","Windows","905x6","Desktop","Agent8593",555,0,0
"10808","subj028",1,8,"word_reading_cong","yellow","yellow",713,"222.244.8.190",-66.5796368988231,-13.5499991755933,"Chrome","Windows","338x724","Desktop","Agent9133",9293,0,0
"10809","subj028",1,9,"word_reading_incong","red","red",649,"201.191.146.82",-4.54960169736296,31.7360914405435,"Chrome","Windows","306x666","Desktop","Agent1231",6578,0,0
"10810","subj028",1,10,"ink_naming_incong","red","red",1181,"210.203.121.50",85.6634709751233,154.367493772879,"Chrome","Windows","208x554","Desktop","Agent7575",1176,0,0
"10811","subj028",1,11,"word_reading_incong","red","red",852,"212.210.227.205",59.3131737643853,62.8299923054874,"Chrome","Windows","718x603","Desktop","Agent4994",6394,0,0
"10812","subj028",1,12,"word_reading_cong","yellow","yellow",708,"205.202.67.136",24.5745098870248,-114.876417908818,"Chrome","Windows","820x198","Desktop","Agent1225",8099,0,0
"10813","subj028",1,13,"ink_naming_incong","yellow","yellow",1198,"194.22.124.4",5.25380435865372,137.030833717436,"Chrome","Windows","733x489","Desktop","Agent6730",938,0,0
"10814","subj028",1,14,"ink_naming_incong","blue","blue",1164,"209.164.154.32",47.0954607473686,116.999594382942,"Chrome","Windows","817x709","Desktop","Agent7803",3115,0,0
"10815","subj028",1,15,"word_reading_cong","blue","blue",547,"195.62.206.108",-82.1822028513998,-63.1339355371892,"Chrome","Windows","547x148","Desktop","Agent7431",576,0,0
"10816","subj028",1,16,"ink_naming_cong","green","green",1044,"197.204.130.35",10.7014859095216,109.036579085514,"Chrome","Windows","179x329","Desktop","Agent1811",2232,0,0
"10817","subj028",1,17,"ink_naming_incong","green","green",116,"202.89.204.234",-34.9962944956496,-92.3202848061919,"Chrome","Windows","658x112","Desktop","Agent6940",3167,0,0
"10818","subj028",1,18,"word_reading_incong","blue","blue",702,"211.54.215.131",84.6632829867303,40.0090457126498,"Chrome","Windows","398x539","Desktop","Agent7043",4456,0,0
"10819","subj028",1,19,"ink_naming_incong","yellow","yellow",1198,"197.42.195.132",-58.3037765370682,-58.8543116301298,"Chrome","Windows","840x738","Desktop","Agent4565",88,0,0
"10820","subj028",1,20,"ink_naming_cong","blue","blue",885,"194.85.118.135",-36.7502566426992,-38.889965582639,"Chrome","Windows","248x567","Desktop","Agent1720",4880,0,0
"10821","subj028",1,21,"word_reading_incong","red","red",810,"199.87.71.82",5.25757340714335,128.009772710502,"Chrome","Windows","320x195","Desktop","Agent2673",8341,0,0
"10822","subj028",1,22,"word_reading_incong","yellow","yellow",734,"207.47.225.208",-70.5493819713593,-45.0451728422195,"Chrome","Windows","915x509","Desktop","Agent1701",6807,0,0
"10823","subj028",1,23,"word_reading_cong","blue",NA,NA,"200.206.208.173",2.28170332498848,35.3179958369583,"Chrome","Windows","106x538","Desktop","Agent3816",6184,0,0
"10824","subj028",1,24,"word_reading_cong","red","red",547,"215.170.28.238",-86.4083759486675,68.839182285592,"Chrome","Windows","549x323","Desktop","Agent4489",1428,0,0
"10825","subj028",1,25,"word_reading_cong","red","red",639,"199.136.117.205",43.7942134821787,124.153918297961,"Chrome","Windows","1003x138","Desktop","Agent9922",8567,0,0
"10826","subj028",1,26,"ink_naming_cong","yellow","yellow",1072,"199.47.61.115",85.2371647395194,17.428587153554,"Chrome","Windows","337x21","Desktop","Agent1714",3070,0,0
"10827","subj028",1,27,"word_reading_incong","green","green",819,"198.174.103.219",-82.6667110528797,-90.6371184345335,"Chrome","Windows","281x754","Desktop","Agent6855",4417,0,0
"10828","subj028",1,28,"ink_naming_cong","blue","blue",982,"201.169.80.25",-38.3813194278628,23.3644706849009,"Chrome","Windows","282x174","Desktop","Agent6277",7103,0,0
"10829","subj028",1,29,"word_reading_cong","red","red",616,"218.198.179.16",0.973411621525884,-131.876049516723,"Chrome","Windows","403x121","Desktop","Agent8597",9072,0,0
"10830","subj028",1,30,"ink_naming_cong","blue","blue",938,"222.212.144.203",36.8876863270998,34.1409490630031,"Chrome","Windows","385x490","Desktop","Agent5549",1318,0,0
"10831","subj028",1,31,"ink_naming_incong","yellow","yellow",1079,"215.150.68.208",7.78786294162273,-97.3037931136787,"Chrome","Windows","12x322","Desktop","Agent3208",6002,0,0
"10832","subj028",1,32,"word_reading_incong","yellow","yellow",830,"197.45.100.169",-66.7897261166945,130.047621158883,"Chrome","Windows","615x72","Desktop","Agent8700",4059,0,0
"10833","subj028",1,33,"ink_naming_cong","red","red",1057,"209.189.162.231",54.7522445116192,-177.227180767804,"Chrome","Windows","558x178","Desktop","Agent1739",9900,0,0
"10834","subj028",1,34,"word_reading_incong","green","green",546,"214.9.227.65",-39.7707375185564,-58.6528701893985,"Chrome","Windows","37x532","Desktop","Agent5227",2492,0,0
"10835","subj028",1,35,"ink_naming_cong","green","green",1032,"212.16.139.50",-53.3433984685689,-171.617175322026,"Chrome","Windows","197x206","Desktop","Agent3868",4011,0,0
"10836","subj028",1,36,"word_reading_cong","green","green",634,"219.33.186.159",-12.9162885714322,46.9188537541777,"Chrome","Windows","639x672","Desktop","Agent7681",8027,0,0
"10837","subj028",1,37,"word_reading_incong","yellow","yellow",602,"217.136.166.70",-77.6828305469826,-136.478096488863,"Chrome","Windows","719x489","Desktop","Agent4963",682,0,0
"10838","subj028",1,38,"word_reading_incong","blue","blue",743,"199.221.166.82",-16.7266095103696,23.3738869987428,"Chrome","Windows","791x441","Desktop","Agent6023",4363,0,0
"10839","subj028",1,39,"word_reading_incong","green","green",640,"206.48.210.255",-63.6964320251718,176.125185219571,"Chrome","Windows","73x547","Desktop","Agent7273",6283,0,0
"10840","subj028",1,40,"ink_naming_incong","red","red",1236,"193.60.62.197",-15.6699302606285,-49.5593425165862,"Chrome","Windows","431x566","Desktop","Agent6301",4703,0,0
"10841","subj028",1,41,"ink_naming_incong","yellow","yellow",1268,"216.217.162.141",23.2781154988334,35.7202704437077,"Chrome","Windows","774x574","Desktop","Agent4966",64,0,0
"10842","subj028",1,42,"ink_naming_incong","red","red",1109,"200.202.111.48",37.6199767459184,1.7524023167789,"Chrome","Windows","248x482","Desktop","Agent6118",244,0,0
"10843","subj028",1,43,"word_reading_incong","yellow","yellow",658,"199.143.122.196",-7.48524111695588,6.13960191607475,"Chrome","Windows","934x557","Desktop","Agent5134",2854,0,0
"10844","subj028",1,44,"ink_naming_cong","yellow","green",976,"213.134.240.230",79.3728085560724,-113.632795521989,"Chrome","Windows","621x176","Desktop","Agent2509",9053,0,0
"10845","subj028",1,45,"word_reading_incong","yellow","yellow",727,"217.65.24.162",85.3707730723545,-100.397926317528,"Chrome","Windows","4x461","Desktop","Agent1168",1199,0,0
"10846","subj028",1,46,"word_reading_incong","blue","blue",849,"196.91.152.18",10.0952718872577,-27.3120662011206,"Chrome","Windows","904x257","Desktop","Agent5490",9433,0,0
"10847","subj028",1,47,"ink_naming_incong","yellow","yellow",4936,"216.145.177.146",86.6377187334001,52.0660163741559,"Chrome","Windows","454x68","Desktop","Agent8259",7359,0,0
"10848","subj028",1,48,"word_reading_cong","green","green",804,"219.173.98.40",-79.9246499687433,160.701185278594,"Chrome","Windows","88x23","Desktop","Agent1620",9069,0,0
"10849","subj028",1,49,"word_reading_cong","red","red",667,"218.88.218.54",-56.2934119720012,34.7843166254461,"Chrome","Windows","494x696","Desktop","Agent8993",6058,0,0
"10850","subj028",1,50,"word_reading_incong","red","red",863,"213.93.29.156",52.0679872110486,164.145967271179,"Chrome","Windows","308x624","Desktop","Agent6934",6797,0,0
"10851","subj028",2,1,"word_reading_incong","yellow","yellow",610,"220.121.73.0",-33.1380859902129,-27.2644505370408,"Chrome","Windows","336x223","Desktop","Agent4500",2221,0,0
"10852","subj028",2,2,"ink_naming_cong","blue","blue",1100,"217.144.38.70",-52.4140790523961,-40.3184230159968,"Chrome","Windows","576x34","Desktop","Agent2582",8976,0,0
"10853","subj028",2,3,"ink_naming_cong","green","green",816,"223.90.120.233",7.27974208071828,132.378756925464,"Chrome","Windows","803x650","Desktop","Agent2176",8581,0,0
"10854","subj028",2,4,"word_reading_cong","blue","blue",242,"223.197.176.2",-25.5436449777335,-111.589884823188,"Chrome","Windows","556x287","Desktop","Agent2457",6576,0,0
"10855","subj028",2,5,"ink_naming_incong","yellow","yellow",1027,"202.144.8.114",66.924618515186,-113.010279620066,"Chrome","Windows","190x115","Desktop","Agent9571",409,0,0
"10856","subj028",2,6,"ink_naming_incong","red","red",933,"195.117.29.201",61.348582576029,-74.5641735289246,"Chrome","Windows","61x581","Desktop","Agent4996",6940,0,0
"10857","subj028",2,7,"word_reading_cong","green","green",710,"201.216.51.171",60.7322347490117,-65.1568028423935,"Chrome","Windows","573x360","Desktop","Agent2299",9577,0,0
"10858","subj028",2,8,"word_reading_cong","yellow",NA,NA,"216.26.157.166",-28.0065259896219,12.7332806959748,"Chrome","Windows","861x712","Desktop","Agent4159",7030,0,0
"10859","subj028",2,9,"word_reading_incong","blue","blue",838,"197.143.61.72",68.1351380422711,-173.689863150939,"Chrome","Windows","232x92","Desktop","Agent5836",7107,0,0
"10860","subj028",2,10,"ink_naming_cong","red","red",994,"201.185.106.246",-20.9036638587713,129.15003717877,"Chrome","Windows","866x91","Desktop","Agent3972",1160,0,0
"10861","subj028",2,11,"ink_naming_cong","yellow","yellow",1165,"215.139.107.21",87.3660738905892,130.347152492031,"Chrome","Windows","43x9","Desktop","Agent4090",9283,0,0
"10862","subj028",2,12,"word_reading_cong","green","green",718,"222.155.60.189",-69.3303532619029,-38.4980438835919,"Chrome","Windows","698x192","Desktop","Agent7990",2244,0,0
"10863","subj028",2,13,"ink_naming_cong","red","red",916,"208.86.213.41",-28.9952003024518,168.015084285289,"Chrome","Windows","590x451","Desktop","Agent3762",65,0,0
"10864","subj028",2,14,"ink_naming_incong","green","green",1164,"208.162.31.162",-0.919350106269121,-30.8850788231939,"Chrome","Windows","450x417","Desktop","Agent9676",6876,0,0
"10865","subj028",2,15,"ink_naming_incong","yellow","red",1141,"201.211.65.146",87.5683019310236,-62.9756982810795,"Chrome","Windows","39x670","Desktop","Agent7879",1674,0,0
"10866","subj028",2,16,"word_reading_cong","yellow","yellow",712,"202.164.192.93",11.8885688390583,-11.8719040229917,"Chrome","Windows","643x608","Desktop","Agent2698",4406,0,0
"10867","subj028",2,17,"ink_naming_incong","blue","blue",1165,"201.108.45.133",26.4529986167327,-34.3332619406283,"Chrome","Windows","21x499","Desktop","Agent1697",3663,0,0
"10868","subj028",2,18,"word_reading_cong","blue","blue",654,"213.159.196.244",-87.0127742411569,-146.707517299801,"Chrome","Windows","570x187","Desktop","Agent4014",5173,0,0
"10869","subj028",2,19,"ink_naming_cong","blue","blue",1046,"221.18.31.25",24.3183281645179,63.3369489200413,"Chrome","Windows","697x566","Desktop","Agent9777",3991,0,0
"10870","subj028",2,20,"word_reading_cong","red","red",727,"206.188.114.201",72.8615396423265,67.8842812590301,"Chrome","Windows","876x549","Desktop","Agent5950",2670,0,0
"10871","subj028",2,21,"word_reading_cong","blue","blue",702,"203.45.41.5",1.83435566257685,56.0187105182558,"Chrome","Windows","196x131","Desktop","Agent4748",7534,0,0
"10872","subj028",2,22,"word_reading_incong","green","green",591,"199.4.187.164",16.5249609528109,72.2863104566932,"Chrome","Windows","450x202","Desktop","Agent4517",4233,0,0
"10873","subj028",2,23,"ink_naming_cong","red","red",1078,"210.70.240.252",25.5988479824737,-23.9407012984157,"Chrome","Windows","296x172","Desktop","Agent7436",1777,0,0
"10874","subj028",2,24,"ink_naming_incong","green","green",1083,"211.2.191.149",-64.2220422299579,84.7994208522141,"Chrome","Windows","356x486","Desktop","Agent1981",3738,0,0
"10875","subj028",2,25,"ink_naming_cong","yellow","yellow",898,"223.134.163.36",-20.0130948191509,38.3211323339492,"Chrome","Windows","490x688","Desktop","Agent9461",3673,0,0
"10876","subj028",2,26,"word_reading_incong","blue","blue",815,"214.47.34.11",-72.6162906456739,31.7772046755999,"Chrome","Windows","879x211","Desktop","Agent3770",6564,0,0
"10877","subj028",2,27,"ink_naming_cong","yellow","yellow",1043,"212.78.227.124",-53.1876462791115,-29.7784933447838,"Chrome","Windows","174x701","Desktop","Agent8993",1771,0,0
"10878","subj028",2,28,"ink_naming_cong","yellow","yellow",1168,"213.4.66.190",9.22227508854121,-111.538695953786,"Chrome","Windows","333x657","Desktop","Agent6120",162,0,0
"10879","subj028",2,29,"ink_naming_incong","green","green",1198,"200.74.189.193",-41.2185198068619,61.3619035575539,"Chrome","Windows","951x467","Desktop","Agent5736",4093,0,0
"10880","subj028",2,30,"word_reading_incong","red",NA,NA,"196.141.214.67",50.2543136849999,90.4074160661548,"Chrome","Windows","561x135","Desktop","Agent3406",5993,0,0
"10881","subj028",2,31,"word_reading_incong","green","green",765,"213.178.209.218",-10.289518344216,-160.826705787331,"Chrome","Windows","651x364","Desktop","Agent4305",3753,0,0
"10882","subj028",2,32,"word_reading_incong","green","green",718,"214.119.210.78",86.5895289927721,142.203442370519,"Chrome","Windows","994x97","Desktop","Agent8790",2291,0,0
"10883","subj028",2,33,"ink_naming_incong","yellow",NA,NA,"195.251.133.201",-23.720415327698,105.900598308071,"Chrome","Windows","1012x614","Desktop","Agent1540",9725,0,0
"10884","subj028",2,34,"word_reading_cong","red","red",795,"214.169.118.29",19.4471608707681,-46.5185890439898,"Chrome","Windows","933x575","Desktop","Agent2394",9225,0,0
"10885","subj028",2,35,"ink_naming_cong","red","red",972,"216.41.139.182",-6.56805471517146,64.8690344206989,"Chrome","Windows","401x49","Desktop","Agent4785",1709,0,0
"10886","subj028",2,36,"word_reading_incong","red","blue",871,"204.0.224.232",-75.4846106423065,48.4575465414673,"Chrome","Windows","64x265","Desktop","Agent3186",845,0,0
"10887","subj028",2,37,"ink_naming_cong","blue","blue",966,"199.125.171.9",45.642121466808,-39.65900586918,"Chrome","Windows","512x749","Desktop","Agent3111",235,0,0
"10888","subj028",2,38,"ink_naming_cong","yellow","yellow",1067,"206.155.170.132",38.6809139186516,-96.8377328943461,"Chrome","Windows","294x416","Desktop","Agent2488",5037,0,0
"10889","subj028",2,39,"ink_naming_incong","red","red",1060,"205.23.158.177",2.60340831242502,-31.1056611780077,"Chrome","Windows","689x462","Desktop","Agent2343",5274,0,0
"10890","subj028",2,40,"word_reading_cong","blue","blue",858,"218.247.11.128",10.0899180304259,-73.8383188191801,"Chrome","Windows","279x404","Desktop","Agent1297",5503,0,0
"10891","subj028",2,41,"ink_naming_cong","yellow","yellow",752,"194.204.62.10",-84.1729001607746,7.22748720087111,"Chrome","Windows","232x749","Desktop","Agent6132",8368,0,0
"10892","subj028",2,42,"ink_naming_cong","yellow","green",1014,"217.156.187.86",48.701739711687,-34.5700734201819,"Chrome","Windows","110x363","Desktop","Agent5044",4532,0,0
"10893","subj028",2,43,"ink_naming_incong","blue","blue",956,"195.69.221.100",4.99789873603731,-164.401453463361,"Chrome","Windows","173x216","Desktop","Agent8635",874,0,0
"10894","subj028",2,44,"word_reading_incong","green","green",720,"212.173.236.188",-84.5051252748817,178.699675044045,"Chrome","Windows","279x329","Desktop","Agent4814",4066,0,0
"10895","subj028",2,45,"word_reading_incong","red","red",753,"202.16.104.70",88.2901097740978,139.101756820455,"Chrome","Windows","219x349","Desktop","Agent7699",1155,0,0
"10896","subj028",2,46,"word_reading_cong","green","green",834,"200.83.151.84",54.1783882398158,-104.117382606491,"Chrome","Windows","375x382","Desktop","Agent7719",5125,0,0
"10897","subj028",2,47,"ink_naming_cong","red",NA,NA,"196.178.18.40",-36.8654938554391,-7.05459167249501,"Chrome","Windows","838x36","Desktop","Agent9627",7091,0,0
"10898","subj028",2,48,"word_reading_cong","green","green",624,"204.83.50.133",-3.89012151863426,-158.352735266089,"Chrome","Windows","381x550","Desktop","Agent4481",9480,0,0
"10899","subj028",2,49,"ink_naming_cong","red","red",1030,"222.51.8.34",-0.141765936277807,-56.2599586229771,"Chrome","Windows","694x665","Desktop","Agent6624",3783,0,0
"10900","subj028",2,50,"word_reading_incong","yellow","yellow",737,"205.212.90.88",-32.1072752634063,170.685298377648,"Chrome","Windows","693x340","Desktop","Agent4635",2012,0,0
"10901","subj028",3,1,"word_reading_cong","yellow","yellow",485,"221.54.241.213",-28.8677408080548,-17.5526450201869,"Chrome","Windows","578x309","Desktop","Agent4721",9387,0,0
"10902","subj028",3,2,"ink_naming_incong","red","red",1175,"198.193.32.193",-6.77238560747355,153.033292265609,"Chrome","Windows","585x339","Desktop","Agent4992",8003,0,0
"10903","subj028",3,3,"word_reading_incong","red","red",678,"200.160.16.67",-57.8574208728969,-169.514865176752,"Chrome","Windows","333x8","Desktop","Agent7766",1281,0,0
"10904","subj028",3,4,"ink_naming_incong","green","green",1228,"202.115.5.148",82.4642660887912,-29.8044344969094,"Chrome","Windows","784x740","Desktop","Agent2895",7495,0,0
"10905","subj028",3,5,"word_reading_incong","yellow",NA,NA,"212.29.51.129",-11.5347612882033,147.57832210511,"Chrome","Windows","660x564","Desktop","Agent7372",9915,0,0
"10906","subj028",3,6,"ink_naming_cong","blue","blue",1045,"198.245.63.72",33.8567518349737,-130.81988889724,"Chrome","Windows","703x246","Desktop","Agent5659",4235,0,0
"10907","subj028",3,7,"word_reading_incong","yellow","yellow",628,"222.15.146.14",64.4252040982246,-160.499731935561,"Chrome","Windows","247x140","Desktop","Agent9788",1243,0,0
"10908","subj028",3,8,"ink_naming_incong","blue","blue",1102,"217.45.217.161",15.7703576143831,156.864259466529,"Chrome","Windows","40x152","Desktop","Agent9707",8144,0,0
"10909","subj028",3,9,"ink_naming_cong","blue","blue",812,"198.61.51.42",-75.9083584276959,104.325903905556,"Chrome","Windows","186x47","Desktop","Agent7063",8627,0,0
"10910","subj028",3,10,"ink_naming_cong","green","green",1033,"215.109.184.143",75.9765544719994,57.5842196960002,"Chrome","Windows","325x62","Desktop","Agent3371",3528,0,0
"10911","subj028",3,11,"word_reading_incong","green","green",612,"203.128.198.171",47.5485719740391,22.0183154940605,"Chrome","Windows","875x121","Desktop","Agent9028",6992,0,0
"10912","subj028",3,12,"word_reading_incong","yellow","yellow",717,"194.209.132.29",-7.78808573260903,86.2452380452305,"Chrome","Windows","482x365","Desktop","Agent6346",5709,0,0
"10913","subj028",3,13,"ink_naming_cong","blue","blue",952,"206.103.203.180",-25.491058845073,90.9630219172686,"Chrome","Windows","816x438","Desktop","Agent2633",7779,0,0
"10914","subj028",3,14,"word_reading_incong","yellow","yellow",556,"202.228.218.171",74.2776668351144,111.861828127876,"Chrome","Windows","612x165","Desktop","Agent2801",8377,0,0
"10915","subj028",3,15,"word_reading_cong","red","red",854,"221.171.5.197",-77.3938537063077,61.2214357685298,"Chrome","Windows","680x49","Desktop","Agent8272",5219,0,0
"10916","subj028",3,16,"word_reading_incong","green","green",627,"205.237.213.71",-42.9089898336679,24.2659897170961,"Chrome","Windows","44x617","Desktop","Agent7878",8623,0,0
"10917","subj028",3,17,"word_reading_incong","yellow","yellow",712,"223.108.121.250",21.3070556055754,-69.4141639955342,"Chrome","Windows","346x535","Desktop","Agent7709",6639,0,0
"10918","subj028",3,18,"word_reading_incong","green","green",628,"192.165.119.84",-25.1143130427226,-118.448238540441,"Chrome","Windows","787x364","Desktop","Agent1288",508,0,0
"10919","subj028",3,19,"ink_naming_incong","yellow","blue",1122,"203.158.33.20",23.0019216472283,13.8386847451329,"Chrome","Windows","270x332","Desktop","Agent6903",5747,0,0
"10920","subj028",3,20,"word_reading_cong","blue","blue",648,"209.202.35.123",35.5450317962095,-28.0878691747785,"Chrome","Windows","638x160","Desktop","Agent1323",5845,0,0
"10921","subj028",3,21,"ink_naming_cong","green","green",1015,"209.203.76.228",87.1517539490014,-39.8349606245756,"Chrome","Windows","909x678","Desktop","Agent8628",1069,0,0
"10922","subj028",3,22,"ink_naming_incong","blue","blue",977,"204.209.192.193",86.4143307879567,96.2532462738454,"Chrome","Windows","50x371","Desktop","Agent8853",2412,0,0
"10923","subj028",3,23,"word_reading_cong","green",NA,NA,"198.27.253.35",-78.9566417830065,158.636197568849,"Chrome","Windows","285x622","Desktop","Agent4624",2197,0,0
"10924","subj028",3,24,"word_reading_incong","yellow","yellow",791,"203.71.155.254",69.0904892608523,-179.77853436023,"Chrome","Windows","266x685","Desktop","Agent1517",2135,0,0
"10925","subj028",3,25,"word_reading_incong","green","green",509,"214.137.161.147",-61.2351866997778,61.7910877615213,"Chrome","Windows","390x309","Desktop","Agent6975",5130,0,0
"10926","subj028",3,26,"word_reading_cong","blue","blue",668,"193.149.178.144",-85.2436882071197,-66.8253607302904,"Chrome","Windows","463x609","Desktop","Agent4509",6544,0,0
"10927","subj028",3,27,"word_reading_cong","yellow","yellow",691,"199.167.80.116",36.4122722391039,-144.865364748985,"Chrome","Windows","553x690","Desktop","Agent6301",3133,0,0
